Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,host_disease,Host,Instrument,Isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Strain
SRR12173394,AMPLICON,294,9150955,PRJNA639066,SAMN15481934,Pathogen.cl,5775767,TX-SARS-COV-2,Texas Department of State Health Services,5/24/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688150,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0093,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0093,SRP267052,SARS-CoV-2/USA/TX-DSHS-0093/2020
SRR12173395,AMPLICON,288,10006847,PRJNA639066,SAMN15481933,Pathogen.cl,6135050,TX-SARS-COV-2,Texas Department of State Health Services,5/24/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688149,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0092,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0092,SRP267052,SARS-CoV-2/USA/TX-DSHS-0092/2020
SRR12173396,AMPLICON,291,10372688,PRJNA639066,SAMN15481932,Pathogen.cl,6444591,TX-SARS-COV-2,Texas Department of State Health Services,5/24/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688148,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0091,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0091,SRP267052,SARS-CoV-2/USA/TX-DSHS-0091/2020
SRR12173397,AMPLICON,289,9566433,PRJNA639066,SAMN15481931,Pathogen.cl,5535292,TX-SARS-COV-2,Texas Department of State Health Services,5/24/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688147,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0090,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0090,SRP267052,SARS-CoV-2/USA/TX-DSHS-0090/2020
SRR12173398,AMPLICON,285,10847692,PRJNA639066,SAMN15481930,Pathogen.cl,6032900,TX-SARS-COV-2,Texas Department of State Health Services,5/24/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688146,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0088,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0088,SRP267052,SARS-CoV-2/USA/TX-DSHS-0088/2020
SRR12173399,AMPLICON,293,9436521,PRJNA639066,SAMN15481929,Pathogen.cl,5109568,TX-SARS-COV-2,Texas Department of State Health Services,5/24/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688145,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0087,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0087,SRP267052,SARS-CoV-2/USA/TX-DSHS-0087/2020
SRR12173400,AMPLICON,292,9560279,PRJNA639066,SAMN15481928,Pathogen.cl,5486508,TX-SARS-COV-2,Texas Department of State Health Services,5/11/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688144,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0086,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0086,SRP267052,SARS-CoV-2/USA/TX-DSHS-0086/2020
SRR12173401,AMPLICON,286,9916931,PRJNA639066,SAMN15481910,Pathogen.cl,5741334,TX-SARS-COV-2,Texas Department of State Health Services,5/9/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688143,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0067,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0067,SRP267052,SARS-CoV-2/USA/TX-DSHS-0067/2020
SRR12173402,AMPLICON,293,9662449,PRJNA639066,SAMN15481927,Pathogen.cl,5959282,TX-SARS-COV-2,Texas Department of State Health Services,5/11/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688142,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0085,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0085,SRP267052,SARS-CoV-2/USA/TX-DSHS-0085/2020
SRR12173403,AMPLICON,289,10772549,PRJNA639066,SAMN15481926,Pathogen.cl,6353777,TX-SARS-COV-2,Texas Department of State Health Services,5/11/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688141,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0084,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0084,SRP267052,SARS-CoV-2/USA/TX-DSHS-0084/2020
SRR12173404,AMPLICON,295,9201476,PRJNA639066,SAMN15481925,Pathogen.cl,5518564,TX-SARS-COV-2,Texas Department of State Health Services,5/11/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688140,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0083,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0083,SRP267052,SARS-CoV-2/USA/TX-DSHS-0083/2020
SRR12173405,AMPLICON,289,11388095,PRJNA639066,SAMN15481924,Pathogen.cl,6432322,TX-SARS-COV-2,Texas Department of State Health Services,5/10/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688139,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0082,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0082,SRP267052,SARS-CoV-2/USA/TX-DSHS-0082/2020
SRR12173406,AMPLICON,296,9554401,PRJNA639066,SAMN15481923,Pathogen.cl,5911136,TX-SARS-COV-2,Texas Department of State Health Services,5/9/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688138,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0081,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0081,SRP267052,SARS-CoV-2/USA/TX-DSHS-0081/2020
SRR12173407,AMPLICON,291,11657500,PRJNA639066,SAMN15481922,Pathogen.cl,6480960,TX-SARS-COV-2,Texas Department of State Health Services,5/9/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688137,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0080,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0080,SRP267052,SARS-CoV-2/USA/TX-DSHS-0080/2020
SRR12173408,AMPLICON,290,11174696,PRJNA639066,SAMN15481921,Pathogen.cl,5943216,TX-SARS-COV-2,Texas Department of State Health Services,5/9/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688136,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0079,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0079,SRP267052,SARS-CoV-2/USA/TX-DSHS-0079/2020
SRR12173409,AMPLICON,292,18471311,PRJNA639066,SAMN15481920,Pathogen.cl,10178486,TX-SARS-COV-2,Texas Department of State Health Services,5/9/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688135,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0078,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0078,SRP267052,SARS-CoV-2/USA/TX-DSHS-0078/2020
SRR12173410,AMPLICON,291,10899436,PRJNA639066,SAMN15481919,Pathogen.cl,6807592,TX-SARS-COV-2,Texas Department of State Health Services,5/9/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688134,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0077,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0077,SRP267052,SARS-CoV-2/USA/TX-DSHS-0077/2020
SRR12173411,AMPLICON,290,9163854,PRJNA639066,SAMN15481918,Pathogen.cl,5332351,TX-SARS-COV-2,Texas Department of State Health Services,5/9/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688133,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0076,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0076,SRP267052,SARS-CoV-2/USA/TX-DSHS-0076/2020
SRR12173412,AMPLICON,289,11313855,PRJNA639066,SAMN15481909,Pathogen.cl,6265947,TX-SARS-COV-2,Texas Department of State Health Services,5/9/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688132,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0066,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0066,SRP267052,SARS-CoV-2/USA/TX-DSHS-0066/2020
SRR12173413,AMPLICON,290,8397833,PRJNA639066,SAMN15481908,Pathogen.cl,4672729,TX-SARS-COV-2,Texas Department of State Health Services,5/9/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8688131,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0065,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,7/8/2020 17:00,TX-DSHS-0065,SRP267052,SARS-CoV-2/USA/TX-DSHS-0065/2020
SRR12693574,AMPLICON,292,12818445,PRJNA639066,SAMN16238967,Pathogen.cl,7436397,TX-SARS-COV-2,Texas Department of State Health Services,5/31/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173414,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0394,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0394,SRP267052,SARS-CoV-2/USA/TX-DSHS-0394/2020
SRR12693575,AMPLICON,289,10170426,PRJNA639066,SAMN16238966,Pathogen.cl,5705822,TX-SARS-COV-2,Texas Department of State Health Services,5/31/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173413,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0393,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0393,SRP267052,SARS-CoV-2/USA/TX-DSHS-0393/2020
SRR12693576,AMPLICON,294,9841752,PRJNA639066,SAMN16238965,Pathogen.cl,5685783,TX-SARS-COV-2,Texas Department of State Health Services,5/31/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173412,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0392,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0392,SRP267052,SARS-CoV-2/USA/TX-DSHS-0392/2020
SRR12693577,AMPLICON,285,10134321,PRJNA639066,SAMN16238964,Pathogen.cl,5867045,TX-SARS-COV-2,Texas Department of State Health Services,5/31/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173411,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0391,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0391,SRP267052,SARS-CoV-2/USA/TX-DSHS-0391/2020
SRR12693578,AMPLICON,288,12235747,PRJNA639066,SAMN16238963,Pathogen.cl,7355466,TX-SARS-COV-2,Texas Department of State Health Services,5/31/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173410,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0390,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0390,SRP267052,SARS-CoV-2/USA/TX-DSHS-0390/2020
SRR12693579,AMPLICON,283,10355352,PRJNA639066,SAMN16239000,Pathogen.cl,5938858,TX-SARS-COV-2,Texas Department of State Health Services,6/26/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173409,USA,North America,USA:TX,COVID-23,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0432,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0432,SRP267052,SARS-CoV-2/USA/TX-DSHS-0432/2020
SRR12693580,AMPLICON,280,8831510,PRJNA639066,SAMN16238999,Pathogen.cl,4845193,TX-SARS-COV-2,Texas Department of State Health Services,6/26/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173408,USA,North America,USA:TX,COVID-22,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0431,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0431,SRP267052,SARS-CoV-2/USA/TX-DSHS-0431/2020
SRR12693581,AMPLICON,281,9556618,PRJNA639066,SAMN16238998,Pathogen.cl,5448423,TX-SARS-COV-2,Texas Department of State Health Services,6/26/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173407,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0427,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0427,SRP267052,SARS-CoV-2/USA/TX-DSHS-0427/2020
SRR12693582,AMPLICON,287,9476111,PRJNA639066,SAMN16238962,Pathogen.cl,5511159,TX-SARS-COV-2,Texas Department of State Health Services,5/31/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173406,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0389,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0389,SRP267052,SARS-CoV-2/USA/TX-DSHS-0389/2020
SRR12693583,AMPLICON,282,10973026,PRJNA639066,SAMN16238997,Pathogen.cl,6375030,TX-SARS-COV-2,Texas Department of State Health Services,6/26/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173405,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0426,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0426,SRP267052,SARS-CoV-2/USA/TX-DSHS-0426/2020
SRR12693584,AMPLICON,281,11223078,PRJNA639066,SAMN16238996,Pathogen.cl,6216427,TX-SARS-COV-2,Texas Department of State Health Services,6/26/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173404,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0425,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0425,SRP267052,SARS-CoV-2/USA/TX-DSHS-0425/2020
SRR12693585,AMPLICON,286,8790757,PRJNA639066,SAMN16238995,Pathogen.cl,4831665,TX-SARS-COV-2,Texas Department of State Health Services,6/26/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173403,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0424,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0424,SRP267052,SARS-CoV-2/USA/TX-DSHS-0424/2020
SRR12693586,AMPLICON,286,10559140,PRJNA639066,SAMN16238994,Pathogen.cl,6111283,TX-SARS-COV-2,Texas Department of State Health Services,6/26/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173402,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0423,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0423,SRP267052,SARS-CoV-2/USA/TX-DSHS-0423/2020
SRR12693587,AMPLICON,273,8000690,PRJNA639066,SAMN16238993,Pathogen.cl,4513321,TX-SARS-COV-2,Texas Department of State Health Services,6/26/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173401,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0422,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0422,SRP267052,SARS-CoV-2/USA/TX-DSHS-0422/2020
SRR12693588,AMPLICON,283,10791254,PRJNA639066,SAMN16238992,Pathogen.cl,6187986,TX-SARS-COV-2,Texas Department of State Health Services,6/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173400,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0420,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0420,SRP267052,SARS-CoV-2/USA/TX-DSHS-0420/2020
SRR12693589,AMPLICON,285,10655099,PRJNA639066,SAMN16238991,Pathogen.cl,6170440,TX-SARS-COV-2,Texas Department of State Health Services,6/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173399,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0419,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0419,SRP267052,SARS-CoV-2/USA/TX-DSHS-0419/2020
SRR12693590,AMPLICON,279,11305989,PRJNA639066,SAMN16238990,Pathogen.cl,6330716,TX-SARS-COV-2,Texas Department of State Health Services,6/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173398,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0418,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0418,SRP267052,SARS-CoV-2/USA/TX-DSHS-0418/2020
SRR12693591,AMPLICON,288,10797916,PRJNA639066,SAMN16238989,Pathogen.cl,6177976,TX-SARS-COV-2,Texas Department of State Health Services,6/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173397,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0417,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0417,SRP267052,SARS-CoV-2/USA/TX-DSHS-0417/2020
SRR12693592,AMPLICON,289,9557245,PRJNA639066,SAMN16238988,Pathogen.cl,5242464,TX-SARS-COV-2,Texas Department of State Health Services,6/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173396,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0416,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0416,SRP267052,SARS-CoV-2/USA/TX-DSHS-0416/2020
SRR12693593,AMPLICON,287,9798297,PRJNA639066,SAMN16238961,Pathogen.cl,5331096,TX-SARS-COV-2,Texas Department of State Health Services,5/31/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173395,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0388,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0388,SRP267052,SARS-CoV-2/USA/TX-DSHS-0388/2020
SRR12693594,AMPLICON,290,9802981,PRJNA639066,SAMN16238987,Pathogen.cl,5405214,TX-SARS-COV-2,Texas Department of State Health Services,6/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173394,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0415,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0415,SRP267052,SARS-CoV-2/USA/TX-DSHS-0415/2020
SRR12693595,AMPLICON,295,10245349,PRJNA639066,SAMN16238986,Pathogen.cl,5617410,TX-SARS-COV-2,Texas Department of State Health Services,6/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173393,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0414,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0414,SRP267052,SARS-CoV-2/USA/TX-DSHS-0414/2020
SRR12693596,AMPLICON,293,10853907,PRJNA639066,SAMN16238985,Pathogen.cl,6548847,TX-SARS-COV-2,Texas Department of State Health Services,6/16/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173392,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0413,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0413,SRP267052,SARS-CoV-2/USA/TX-DSHS-0413/2020
SRR12693597,AMPLICON,293,10825867,PRJNA639066,SAMN16238984,Pathogen.cl,6221881,TX-SARS-COV-2,Texas Department of State Health Services,6/1/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173391,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0412,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0412,SRP267052,SARS-CoV-2/USA/TX-DSHS-0412/2020
SRR12693598,AMPLICON,290,12149187,PRJNA639066,SAMN16238983,Pathogen.cl,7020403,TX-SARS-COV-2,Texas Department of State Health Services,6/1/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173390,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0411,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0411,SRP267052,SARS-CoV-2/USA/TX-DSHS-0411/2020
SRR12693599,AMPLICON,290,10067408,PRJNA639066,SAMN16238982,Pathogen.cl,5643663,TX-SARS-COV-2,Texas Department of State Health Services,6/1/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173389,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0410,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0410,SRP267052,SARS-CoV-2/USA/TX-DSHS-0410/2020
SRR12693600,AMPLICON,286,11199235,PRJNA639066,SAMN16238981,Pathogen.cl,6174359,TX-SARS-COV-2,Texas Department of State Health Services,6/1/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9173388,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0409,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/21/2020 17:00,TX-DSHS-0409,SRP267052,SARS-CoV-2/USA/TX-DSHS-0409/2020
